age,workclass,occupation,race,sex,education,native-country,marital-status
64,State-gov,Priv-house-serv,Amer-Indian-Eskimo,Female,10th,United-States,Married-civ-spouse
24,Federal-gov,Other-service,Amer-Indian-Eskimo,Female,Assoc-acdm,United-States,Separated
68,State-gov,Priv-house-serv,Asian-Pac-Islander,Female,Preschool,United-States,Divorced
75,Federal-gov,Other-service,Asian-Pac-Islander,Male,7th-8th,United-States,Divorced
44,Federal-gov,Farming-fishing,Black,Female,Bachelors,United-States,Widowed
73,Local-gov,Armed-Forces,Other,Female,10th,United-States,Married-spouse-absent
61,State-gov,Exec-managerial,Amer-Indian-Eskimo,Female,Bachelors,United-States,Married-spouse-absent
80,Self-emp-inc,Tech-support,Asian-Pac-Islander,Male,12th,United-States,Divorced
50,Self-emp-not-inc,Handlers-cleaners,Asian-Pac-Islander,Male,Assoc-voc,United-States,Married-AF-spouse
44,Federal-gov,Handlers-cleaners,Other,Male,9th,United-States,Separated
46,Self-emp-inc,Tech-support,Black,Female,Assoc-acdm,United-States,Divorced
74,Private,Priv-house-serv,Asian-Pac-Islander,Female,9th,United-States,Married-civ-spouse
66,State-gov,Transport-moving,Asian-Pac-Islander,Female,7th-8th,Honduras,Separated
20,Federal-gov,Adm-clerical,Amer-Indian-Eskimo,Male,Some-college,United-States,Married-civ-spouse
80,Private,Handlers-cleaners,White,Male,Preschool,China,Married-civ-spouse
20,Local-gov,Armed-Forces,Black,Female,5th-6th,United-States,Married-spouse-absent
21,Without-pay,Prof-specialty,Black,Male,1st-4th,United-States,Never-married
41,Self-emp-inc,Armed-Forces,Amer-Indian-Eskimo,Female,Some-college,France,Never-married
28,Self-emp-inc,Priv-house-serv,Amer-Indian-Eskimo,Male,9th,India,Divorced
59,Federal-gov,Craft-repair,Amer-Indian-Eskimo,Female,Doctorate,Taiwan,Separated
33,Local-gov,Protective-serv,Asian-Pac-Islander,Male,Bachelors,United-States,Married-spouse-absent
70,Local-gov,Exec-managerial,Amer-Indian-Eskimo,Male,5th-6th,United-States,Never-married
69,Self-emp-not-inc,Priv-house-serv,White,Male,10th,United-States,Married-civ-spouse
27,Self-emp-inc,Handlers-cleaners,White,Female,Preschool,United-States,Married-spouse-absent
82,State-gov,Tech-support,Asian-Pac-Islander,Female,11th,United-States,Married-civ-spouse
78,Private,Handlers-cleaners,Other,Male,12th,United-States,Divorced
58,Self-emp-inc,Priv-house-serv,Amer-Indian-Eskimo,Male,7th-8th,United-States,Separated
31,State-gov,Sales,Amer-Indian-Eskimo,Male,Bachelors,United-States,Separated
42,Self-emp-inc,Prof-specialty,White,Female,10th,United-States,Widowed
88,Local-gov,Adm-clerical,Black,Male,Bachelors,United-States,Separated
62,Self-emp-inc,Other-service,Asian-Pac-Islander,Female,Assoc-voc,United-States,Divorced
56,Federal-gov,Exec-managerial,Amer-Indian-Eskimo,Male,Doctorate,United-States,Married-civ-spouse
66,Private,Handlers-cleaners,Other,Male,Assoc-acdm,United-States,Separated
48,Federal-gov,Priv-house-serv,Amer-Indian-Eskimo,Female,HS-grad,United-States,Never-married
43,State-gov,Prof-specialty,Amer-Indian-Eskimo,Male,5th-6th,United-States,Never-married
49,Without-pay,Adm-clerical,Other,Male,1st-4th,United-States,Married-spouse-absent
32,Local-gov,Adm-clerical,Amer-Indian-Eskimo,Female,HS-grad,United-States,Married-spouse-absent
57,State-gov,Sales,Asian-Pac-Islander,Male,Assoc-acdm,Cambodia,Separated
71,Private,Handlers-cleaners,White,Male,HS-grad,United-States,Never-married
77,Self-emp-inc,Farming-fishing,Asian-Pac-Islander,Female,10th,United-States,Never-married
61,Without-pay,Handlers-cleaners,Other,Female,Masters,United-States,Separated
17,Private,Prof-specialty,Other,Female,Prof-school,United-States,Never-married
35,Federal-gov,Protective-serv,Asian-Pac-Islander,Female,1st-4th,United-States,Never-married
43,Private,Transport-moving,Amer-Indian-Eskimo,Female,Preschool,United-States,Separated
57,Self-emp-inc,Other-service,Other,Male,9th,United-States,Separated
75,Federal-gov,Protective-serv,Other,Male,Preschool,United-States,Widowed
22,Self-emp-not-inc,Prof-specialty,Black,Female,10th,United-States,Married-civ-spouse
48,Self-emp-not-inc,Adm-clerical,Other,Male,7th-8th,United-States,Widowed
40,Without-pay,Adm-clerical,Amer-Indian-Eskimo,Female,5th-6th,United-States,Never-married
20,Without-pay,Machine-op-inspct,Amer-Indian-Eskimo,Female,HS-grad,United-States,Married-AF-spouse
32,Self-emp-inc,Machine-op-inspct,Amer-Indian-Eskimo,Male,Assoc-acdm,United-States,Separated
49,Self-emp-not-inc,Craft-repair,Asian-Pac-Islander,Male,HS-grad,United-States,Never-married
84,Private,Protective-serv,Other,Male,Assoc-voc,United-States,Married-AF-spouse
29,Local-gov,Craft-repair,Other,Male,12th,United-States,Married-AF-spouse
47,Without-pay,Exec-managerial,Amer-Indian-Eskimo,Female,Prof-school,United-States,Married-civ-spouse
26,Self-emp-inc,Machine-op-inspct,Amer-Indian-Eskimo,Female,7th-8th,United-States,Married-spouse-absent
22,State-gov,Prof-specialty,White,Male,1st-4th,United-States,Separated
18,Self-emp-inc,Farming-fishing,Amer-Indian-Eskimo,Female,Preschool,United-States,Widowed
22,State-gov,Transport-moving,Amer-Indian-Eskimo,Female,7th-8th,United-States,Divorced
76,State-gov,Tech-support,Other,Male,Bachelors,United-States,Married-spouse-absent
89,State-gov,Armed-Forces,Amer-Indian-Eskimo,Male,Masters,United-States,Married-spouse-absent
54,Without-pay,Tech-support,Amer-Indian-Eskimo,Male,Doctorate,United-States,Never-married
34,Self-emp-not-inc,Armed-Forces,Amer-Indian-Eskimo,Male,Prof-school,United-States,Married-civ-spouse
30,Without-pay,Other-service,Amer-Indian-Eskimo,Male,Masters,United-States,Married-civ-spouse
71,Self-emp-inc,Protective-serv,White,Male,Bachelors,United-States,Divorced
66,Local-gov,Craft-repair,Other,Female,Assoc-acdm,United-States,Married-civ-spouse
68,State-gov,Other-service,Black,Female,Doctorate,United-States,Married-spouse-absent
83,State-gov,Tech-support,Other,Female,Masters,United-States,Never-married
67,Self-emp-inc,Farming-fishing,Other,Male,10th,United-States,Married-spouse-absent
76,Local-gov,Other-service,White,Male,10th,United-States,Separated
87,Federal-gov,Adm-clerical,Asian-Pac-Islander,Female,HS-grad,United-States,Married-civ-spouse
64,Local-gov,Tech-support,Black,Male,9th,United-States,Divorced
24,State-gov,Other-service,Other,Male,1st-4th,United-States,Married-spouse-absent
31,Local-gov,Transport-moving,Asian-Pac-Islander,Male,11th,United-States,Married-civ-spouse
73,Private,Prof-specialty,Black,Female,5th-6th,United-States,Married-spouse-absent
69,State-gov,Prof-specialty,Asian-Pac-Islander,Female,9th,United-States,Married-civ-spouse
87,Self-emp-not-inc,Adm-clerical,Asian-Pac-Islander,Male,11th,United-States,Widowed
83,Self-emp-not-inc,Prof-specialty,Black,Male,Prof-school,United-States,Married-civ-spouse
29,Private,Prof-specialty,White,Male,Assoc-acdm,United-States,Separated
86,Self-emp-not-inc,Priv-house-serv,Amer-Indian-Eskimo,Female,9th,United-States,Married-spouse-absent
87,Federal-gov,Other-service,Black,Female,11th,United-States,Separated
68,Federal-gov,Sales,Other,Female,9th,United-States,Never-married
19,Without-pay,Priv-house-serv,Asian-Pac-Islander,Male,1st-4th,United-States,Never-married
42,Self-emp-inc,Tech-support,Black,Male,11th,United-States,Divorced
31,Private,Tech-support,White,Female,1st-4th,United-States,Separated
20,Local-gov,Handlers-cleaners,Black,Male,Prof-school,United-States,Married-spouse-absent
21,Self-emp-inc,Prof-specialty,Asian-Pac-Islander,Female,11th,United-States,Married-spouse-absent
83,Without-pay,Handlers-cleaners,Amer-Indian-Eskimo,Female,1st-4th,United-States,Married-spouse-absent
46,Private,Transport-moving,White,Male,7th-8th,United-States,Married-spouse-absent
60,Self-emp-not-inc,Handlers-cleaners,Black,Male,Bachelors,United-States,Widowed
59,Self-emp-not-inc,Handlers-cleaners,Amer-Indian-Eskimo,Female,5th-6th,United-States,Married-civ-spouse
26,Federal-gov,Handlers-cleaners,White,Female,1st-4th,United-States,Separated
79,State-gov,Tech-support,Asian-Pac-Islander,Female,Assoc-acdm,United-States,Never-married
44,Federal-gov,Priv-house-serv,Amer-Indian-Eskimo,Male,Preschool,United-States,Divorced
74,Federal-gov,Protective-serv,Amer-Indian-Eskimo,Male,10th,United-States,Divorced
37,Federal-gov,Craft-repair,Amer-Indian-Eskimo,Female,5th-6th,United-States,Never-married
25,Self-emp-not-inc,Other-service,Asian-Pac-Islander,Female,Doctorate,Hungary,Married-civ-spouse
89,Local-gov,Exec-managerial,Other,Male,Some-college,United-States,Separated
33,State-gov,Handlers-cleaners,Asian-Pac-Islander,Male,Some-college,United-States,Separated
55,Federal-gov,Machine-op-inspct,Asian-Pac-Islander,Female,11th,United-States,Married-spouse-absent
44,Self-emp-inc,Exec-managerial,Other,Female,Bachelors,United-States,Divorced
19,Federal-gov,Sales,Amer-Indian-Eskimo,Female,Preschool,United-States,Widowed
72,Private,Craft-repair,White,Female,11th,Outlying-US(Guam-USVI-etc),Separated
47,Federal-gov,Other-service,Other,Male,10th,United-States,Never-married
48,Self-emp-inc,Priv-house-serv,Asian-Pac-Islander,Male,9th,United-States,Separated
73,Self-emp-not-inc,Adm-clerical,Other,Female,Assoc-acdm,United-States,Separated
66,Self-emp-not-inc,Protective-serv,Amer-Indian-Eskimo,Female,Assoc-voc,United-States,Married-AF-spouse
70,State-gov,Other-service,Amer-Indian-Eskimo,Female,1st-4th,United-States,Married-AF-spouse
85,Self-emp-inc,Craft-repair,Amer-Indian-Eskimo,Female,10th,United-States,Married-civ-spouse
72,Local-gov,Tech-support,Other,Female,5th-6th,United-States,Never-married
32,Private,Armed-Forces,Other,Female,Prof-school,United-States,Married-spouse-absent
62,State-gov,Farming-fishing,Other,Female,HS-grad,United-States,Married-civ-spouse
48,Self-emp-inc,Farming-fishing,Asian-Pac-Islander,Male,9th,United-States,Married-civ-spouse
86,Self-emp-inc,Sales,Other,Male,Some-college,United-States,Married-civ-spouse
84,Private,Transport-moving,Asian-Pac-Islander,Female,10th,United-States,Married-AF-spouse
53,Private,Protective-serv,Amer-Indian-Eskimo,Female,Doctorate,United-States,Divorced
57,Self-emp-inc,Sales,Asian-Pac-Islander,Male,12th,United-States,Separated
18,State-gov,Protective-serv,White,Female,5th-6th,United-States,Never-married
65,Federal-gov,Farming-fishing,Asian-Pac-Islander,Female,Prof-school,United-States,Married-AF-spouse
30,Without-pay,Adm-clerical,Amer-Indian-Eskimo,Male,Doctorate,United-States,Widowed
52,Private,Handlers-cleaners,Other,Male,11th,United-States,Married-AF-spouse
72,Self-emp-inc,Adm-clerical,Other,Female,Assoc-acdm,United-States,Married-civ-spouse
71,Private,Exec-managerial,Other,Male,HS-grad,United-States,Married-spouse-absent
57,Without-pay,Other-service,Amer-Indian-Eskimo,Male,Masters,United-States,Widowed
35,Self-emp-not-inc,Handlers-cleaners,White,Male,Assoc-voc,United-States,Married-spouse-absent
37,Self-emp-inc,Machine-op-inspct,Other,Male,Assoc-acdm,United-States,Married-civ-spouse
64,Local-gov,Handlers-cleaners,Asian-Pac-Islander,Female,10th,United-States,Separated
61,State-gov,Other-service,Black,Male,Assoc-voc,United-States,Separated
81,State-gov,Exec-managerial,Asian-Pac-Islander,Female,Assoc-voc,Ecuador,Married-civ-spouse
57,Private,Protective-serv,White,Male,7th-8th,United-States,Divorced
51,State-gov,Priv-house-serv,Amer-Indian-Eskimo,Female,Some-college,United-States,Divorced
53,Federal-gov,Adm-clerical,Amer-Indian-Eskimo,Male,7th-8th,United-States,Widowed
56,Self-emp-inc,Armed-Forces,Other,Male,11th,Canada,Divorced
42,Without-pay,Prof-specialty,Asian-Pac-Islander,Male,7th-8th,United-States,Married-civ-spouse
65,Without-pay,Priv-house-serv,Other,Male,5th-6th,United-States,Separated
85,Private,Other-service,Other,Female,5th-6th,United-States,Widowed
70,Self-emp-not-inc,Exec-managerial,Amer-Indian-Eskimo,Male,1st-4th,United-States,Never-married
32,Federal-gov,Prof-specialty,Asian-Pac-Islander,Female,Bachelors,Honduras,Divorced
86,Federal-gov,Farming-fishing,Asian-Pac-Islander,Male,12th,United-States,Widowed
67,Private,Armed-Forces,Asian-Pac-Islander,Male,11th,United-States,Widowed
40,Without-pay,Transport-moving,Amer-Indian-Eskimo,Female,HS-grad,United-States,Separated
57,State-gov,Exec-managerial,Black,Female,Doctorate,United-States,Married-AF-spouse
70,Self-emp-inc,Adm-clerical,White,Female,5th-6th,United-States,Separated
63,Local-gov,Prof-specialty,Amer-Indian-Eskimo,Female,5th-6th,United-States,Married-civ-spouse
27,Without-pay,Machine-op-inspct,Amer-Indian-Eskimo,Male,1st-4th,United-States,Married-civ-spouse
42,Local-gov,Machine-op-inspct,White,Male,Prof-school,United-States,Divorced
48,Without-pay,Farming-fishing,White,Female,Masters,United-States,Never-married
28,Federal-gov,Priv-house-serv,Asian-Pac-Islander,Female,10th,United-States,Divorced
37,State-gov,Handlers-cleaners,Black,Female,5th-6th,United-States,Married-AF-spouse
44,Federal-gov,Tech-support,Other,Male,1st-4th,United-States,Married-AF-spouse
20,Private,Farming-fishing,Black,Male,Masters,Nicaragua,Divorced
25,Self-emp-not-inc,Handlers-cleaners,Other,Female,Preschool,United-States,Never-married
51,Self-emp-inc,Farming-fishing,Amer-Indian-Eskimo,Male,7th-8th,United-States,Married-civ-spouse
27,Private,Transport-moving,Asian-Pac-Islander,Female,Preschool,United-States,Widowed
18,Private,Adm-clerical,White,Male,10th,United-States,Widowed
36,Self-emp-not-inc,Protective-serv,Asian-Pac-Islander,Male,9th,United-States,Married-civ-spouse
28,State-gov,Craft-repair,Other,Female,Assoc-acdm,United-States,Never-married
57,Self-emp-inc,Exec-managerial,White,Male,Masters,United-States,Married-AF-spouse
24,State-gov,Other-service,Black,Male,Assoc-voc,United-States,Widowed
24,State-gov,Farming-fishing,Other,Female,10th,United-States,Married-AF-spouse
39,Local-gov,Adm-clerical,Asian-Pac-Islander,Female,5th-6th,United-States,Never-married
24,State-gov,Sales,Asian-Pac-Islander,Male,12th,United-States,Widowed
48,Local-gov,Machine-op-inspct,White,Female,12th,United-States,Married-AF-spouse
88,Self-emp-not-inc,Adm-clerical,Asian-Pac-Islander,Female,HS-grad,Peru,Married-civ-spouse
84,State-gov,Machine-op-inspct,Black,Male,Bachelors,United-States,Widowed
82,Self-emp-inc,Priv-house-serv,Asian-Pac-Islander,Male,11th,Outlying-US(Guam-USVI-etc),Separated
77,State-gov,Transport-moving,Asian-Pac-Islander,Female,Preschool,United-States,Never-married
35,Private,Adm-clerical,Amer-Indian-Eskimo,Male,Doctorate,United-States,Married-civ-spouse
70,Local-gov,Other-service,Other,Male,Prof-school,Ecuador,Married-AF-spouse
25,Without-pay,Adm-clerical,Other,Female,11th,United-States,Married-civ-spouse
45,Federal-gov,Adm-clerical,Other,Male,9th,United-States,Widowed
63,Local-gov,Machine-op-inspct,Asian-Pac-Islander,Female,12th,United-States,Married-civ-spouse
22,Federal-gov,Prof-specialty,Black,Female,Assoc-acdm,Italy,Separated
71,Local-gov,Prof-specialty,Asian-Pac-Islander,Male,12th,United-States,Never-married
81,Local-gov,Prof-specialty,Asian-Pac-Islander,Male,Masters,United-States,Separated
43,Federal-gov,Adm-clerical,Black,Male,5th-6th,Germany,Married-civ-spouse
55,Without-pay,Priv-house-serv,Amer-Indian-Eskimo,Female,7th-8th,Portugal,Married-AF-spouse
37,Local-gov,Protective-serv,Other,Male,Assoc-acdm,Germany,Married-civ-spouse
72,Self-emp-inc,Priv-house-serv,Black,Female,Prof-school,United-States,Married-spouse-absent
77,Self-emp-not-inc,Transport-moving,Asian-Pac-Islander,Male,7th-8th,Puerto-Rico,Never-married
26,Private,Other-service,Amer-Indian-Eskimo,Female,Doctorate,United-States,Married-spouse-absent
84,Local-gov,Priv-house-serv,Black,Male,Prof-school,United-States,Separated
37,Without-pay,Handlers-cleaners,Amer-Indian-Eskimo,Female,5th-6th,United-States,Married-spouse-absent
27,Federal-gov,Exec-managerial,Other,Male,Preschool,United-States,Married-spouse-absent
33,Self-emp-not-inc,Transport-moving,Asian-Pac-Islander,Female,Some-college,Japan,Married-AF-spouse
78,State-gov,Transport-moving,White,Male,Some-college,United-States,Divorced
34,Local-gov,Protective-serv,Black,Female,Bachelors,Honduras,Married-civ-spouse
35,Local-gov,Farming-fishing,Other,Male,1st-4th,United-States,Divorced
23,Local-gov,Other-service,Black,Female,Assoc-acdm,United-States,Married-civ-spouse
87,Federal-gov,Sales,Asian-Pac-Islander,Male,Some-college,Guatemala,Widowed
87,Self-emp-inc,Tech-support,Other,Female,Prof-school,Yugoslavia,Married-civ-spouse
78,Private,Tech-support,Black,Female,5th-6th,United-States,Married-AF-spouse
24,Federal-gov,Sales,White,Female,Assoc-voc,United-States,Married-spouse-absent
41,State-gov,Prof-specialty,Amer-Indian-Eskimo,Female,1st-4th,United-States,Married-AF-spouse
56,Self-emp-not-inc,Farming-fishing,Other,Male,Preschool,United-States,Married-AF-spouse
26,State-gov,Handlers-cleaners,Amer-Indian-Eskimo,Female,Prof-school,United-States,Married-AF-spouse
31,State-gov,Tech-support,Asian-Pac-Islander,Male,Assoc-acdm,United-States,Married-spouse-absent
26,Self-emp-inc,Craft-repair,Other,Male,10th,United-States,Never-married
48,Federal-gov,Priv-house-serv,Asian-Pac-Islander,Male,Prof-school,United-States,Married-spouse-absent
81,Private,Handlers-cleaners,White,Male,11th,Honduras,Separated
86,Federal-gov,Sales,Other,Female,Bachelors,United-States,Married-spouse-absent
87,State-gov,Farming-fishing,White,Male,7th-8th,United-States,Never-married
68,Local-gov,Priv-house-serv,Other,Female,Preschool,South,Married-civ-spouse
40,Without-pay,Handlers-cleaners,White,Female,1st-4th,United-States,Married-civ-spouse
32,Federal-gov,Craft-repair,Asian-Pac-Islander,Male,Assoc-voc,United-States,Widowed
81,Self-emp-inc,Tech-support,Black,Male,Assoc-acdm,United-States,Widowed
76,Without-pay,Craft-repair,Black,Male,11th,United-States,Widowed
36,Without-pay,Exec-managerial,White,Female,HS-grad,United-States,Widowed
70,State-gov,Protective-serv,White,Male,12th,United-States,Separated
85,Local-gov,Other-service,Other,Male,11th,United-States,Never-married
43,Without-pay,Machine-op-inspct,Amer-Indian-Eskimo,Female,Bachelors,United-States,Widowed
87,Federal-gov,Handlers-cleaners,White,Male,Preschool,United-States,Married-spouse-absent
34,Local-gov,Transport-moving,Asian-Pac-Islander,Female,Some-college,United-States,Married-civ-spouse
68,Without-pay,Craft-repair,Black,Male,Doctorate,United-States,Married-AF-spouse
